Region,Site Name,Provenience,TRL Spec. No.,Species,Inside Date,Inside Suffix,Outside Date,Outside Suffix,Type of Date,TRLControl,Site No.
RioGrande,LA 000027,Room 8,RG-0513-50,PNN,1224,p,1311,rB,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-51,PNN,1229,,1292,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-52,PNN,1228,,1308,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-53,PNN,1209,fp,1312,rB,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-55,PNN,1226,,1298,r,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-56,PNN,1237,±p,1298,r,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-57,PNN,1158,p,1230,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-58,PNN,1253,,1267,r,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-59,PNN,1193,p,1230,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-60,PNN,1242,fp,1284,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-61,PNN,1239,fp,1298,r,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-62,PNN,1150,±p,1270,r,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-63,PNN,1170,p,1300,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-65,PNN,1204,p,1274,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-68,PNN,1261,p,1298,v,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-71,PNN,1243,p,1313,v,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-72,PNN,1196,,1300,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-73,PNN,1226,p,1294,#NAME?,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-75,PNN,1236,p,1298,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-77,PNN,1164,,1236,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-78,PNN,1261,fp,1294,r,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-79,PNN,1191,,1295,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-80,PNN,1274,fp,1298,r,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-81,PNN,1159,,1247,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-82,PNN,1178,fp,1230,v,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-83,PNN,1185,,1264,+r,Near Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-84,PNN,1201,p,1270,r,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-85,PNN,1164,p,1232,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-86,PNN,1209,p,1260,r,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-87,PNN,1161,,1262,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-88,PNN,1168,,1233,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-89,PNN,1124,p,1244,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-90,PNN,1153,±p,1270,r,Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-91,PP,1178,fp,1265,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room 8,RG-0513-92,PP,1210,fp,1268,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,Room at NE End,RG-0260-1,PNN,1249,fp,1300,r,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-01,PNN,1237,p,1271,r,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-02,PNN,1203,fp,1289,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-03,PNN,1254,p,1292,c,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-05,PNN,1255,,1292,r,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-06,PNN,1254,p,1289,#NAME?,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-08,PNN,1252,p,1302,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-09,PNN,1250,fp,1294,r,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-10,PNN,1249,fp,1302,v,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-11,PNN,1253,fp,1299,r,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-12,PNN,1244,fp,1269,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-14,PNN,1239,fp,1287,+r,Near Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-15,PNN,1152,p,1270,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-17,PNN,1262,fp,1296,r,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-18,PNN,1217,,1283,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-19,PNN,1184,fp,1228,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0514-20,PP,1229,fp,1292,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0515-02,PNN,1256,,1312,v,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0515-03,PNN,1228,p,1310,rB,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0515-04,PNN,1232,,1311,v,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0515-05,PNN,1247,p,1293,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0515-06,PNN,1219,fp,1298,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0515-07,PNN,1234,fp,1281,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0515-09,PNN,1228,fp,1274,r,Cutting,31J-009,
RioGrande,LA 000027,"Rooms 4, 5, or 6",RG-0515-10,PNN,1253,fp,1308,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-01,PNN,1267,p,1298,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-02,PNN,1268,p,1294,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-03,PNN,1261,p,1298,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-04,PNN,1265,,1298,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-05,PNN,1271,,1298,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-06,PNN,1249,fp,1298,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-07,PNN,1240,p,1298,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-08,PNN,1275,,1297,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-09,PNN,1171,fp,1261,#NAME?,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-13,PNN,1230,fp,1309,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-15,PNN,1259,fp,1297,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-16,PNN,1252,fp,1293,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-17,PNN,1268,fp,1294,r,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-18,PNN,1231,fp,1311,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-19,PNN,1160,,1193,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-20,PNN,1259,fp,1298,v,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-21,PNN,1165,fp,1201,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-22,PNN,1176,fp,1232,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-23,PNN,1229,p,1262,+r,Near Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-24,PNN,1180,p,1242,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-26,PNN,1240,fp,1297,v,Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-30,PNN,1169,fp,1206,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-31,PNN,1161,fp,1216,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-32,PNN,1176,p,1225,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-34,PNN,1163,p,1227,#NAME?,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-36,PNN,1173,fp,1216,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-37,PNN,1223,,1298,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-38,PNN,1220,fp,1299,vv,Non-Cutting,31J-009,
RioGrande,LA 000027,SE Side,RG-0262-46,PNN,1150,±fp,1282,#NAME?,Non-Cutting,31J-009,
RioGrande,LA 000076,,RG-0499-01,PP,1206,fp,1292,#NAME?,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-02,PP,1253,p,1312,r comp.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-04,PP,1208,fp,1312,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-07-1,PP,1258,p,1287,vv,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-07-2,PP,1264,p,1302,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-08,PNN,1216,p,1311,r comp.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-10,PP,1234,fp,1318,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-11,PNN,1225,p,1313,r inc.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-12,PP,1243,fp,1311,v inc.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-13,PP,1247,fp,1299,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-14,DF,1274,fp,1309,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-16,PNN,1238,fp,1311,rB comp.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-21,DF,1224,p,1280,#NAME?,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-22,DF,1214,p,1294,r inc.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-23,DF,1091,fp,1196,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-28,PNN,1151,p,1262,r inc.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-30,PNN,1231,p,1306,#NAME?,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-31,PNN,1222,fp,1306,#NAME?,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-32,PP,1212,fp,1271,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-35,PP,1290,fp,1328,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-37,PP,1218,fp,1290,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-39,PNN,1284,p,1312,r inc.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-40,PNN,1226,fp,1279,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-41,PNN,1267,p,1312,r comp.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-42,PNN,1228,fp,1286,#NAME?,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-43,PNN,1145,fp,1250,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-44,PNN,1138,p,1237,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-46,PNN,1206,p,1269,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-49,PNN,1278,p,1312,r inc.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-50,PNN,1224,fp,1301,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-51,PP,1207,fp,1281,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-52,PP,1231,fp,1305,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-53,PP,1266,fp,1314,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-55,DF,1267,p,1303,#NAME?,Near Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-57,PP,1274,fp,1323,r inc.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-60,PP,1181,fp,1243,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-62,DF,1228,p,1287,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-64,DF,1259,p,1289,r inc.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-65,DF,1255,np,1306,r comp.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-66,DF,1268,np,1301,r comp.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-67,PP,1243,p,1287,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-68,PP,1257,fp,1313,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000076,,RG-0499-69,PP,1204,fp,1306,v inc.,Cutting,31J-002,
RioGrande,LA 000076,,RG-0502-1,PP,1236,p,1296,vv inc.,Non-Cutting,31J-002,
RioGrande,LA 000309,North Trench,RG-0534-07,PNN,1191,fp,1253,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,North Trench,RG-0534-08,PNN,1180,fp,1237,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,North Trench,RG-0534-09,PNN,1198,fp,1240,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,North Trench,RG-0534-10,PNN,1211,fp,1261,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,North Trench,RG-0535-01,PNN,1268,fp,1311,r comp.,Cutting,31J-007,
RioGrande,LA 000309,North Trench,RG-0535-02,PNN,1237,fp,1264,r comp.,Cutting,31J-007,
RioGrande,LA 000309,North Trench,RG-0535-03,PNN,1125,fp,1189,#NAME?,Non-Cutting,31J-007,
RioGrande,LA 000309,North Trench,RG-0535-04,PNN,1229,fp,1273,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,North Trench,RG-0535-05,PNN,1196,fp,1285,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,North Trench,RG-0535-07,PNN,1222,fp,1273,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,North Trench,RG-0535-11,PNN,1175,fp,1210,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-01,PNN,1069,p,1290,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-02,PNN,1267,p,1308,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-12,PNN,1215,p,1307,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-14,PNN,1257,p,1306,c,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-18,PNN,1237,fp,1269,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-20,PNN,1181,p,1287,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-44,PNN,1263,,1300,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-46,PNN,1264,p,1299,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-50,PNN,1207,fp,1269,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-51,PNN,1200,fp,1312,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-52,PNN,1171,fp,1235,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-53,PNN,1127,p,1244,#NAME?,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-54,PNN,1198,fp,1275,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-55,PNN,1174,fp,1268,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-57,PNN,1154,p,1241,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-58,PNN,1159,fp,1253,+r comp.,Near Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-59,PNN,1246,,1286,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-60,PNN,1263,,1311,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-61,PNN,1155,,1251,+r comp.,Near Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-62,PNN,1232,fp,1268,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-63,PNN,1224,p,1264,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-64,PNN,1186,fp,1282,#NAME?,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-65,PNN,1222,p,1295,#NAME?,Near Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-66,PNN,1211,p,1269,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-67,PNN,1214,p,1259,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-68,PNN,1196,fp,1285,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-69,PNN,1272,,1306,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-70,PNN,1273,,1308,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-71,PNN,1290,fp,1306,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-72,PNN,1194,p,1264,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-75,PNN,1252,p,1289,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-78,PNN,1249,fp,1312,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-79,PNN,1209,p,1274,#NAME?,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0263-80,PNN,1195,p,1269,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-02,DF,1228,p,1285,#NAME?,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-03,PNN,1245,,1293,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-04,PNN,1267,p,1310,rB comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-05,PNN,1237,fp,1292,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-07,PNN,1105,p,1295,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-08,PNN,1239,,1277,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-09,PNN,1272,,1292,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-10,PNN,1223,p,1261,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-11,PNN,1257,fp,1295,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-12,PNN,1263,p,1293,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 001,RG-0531-13,PNN,1242,fp,1277,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-03,PNN,1226,p,1277,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-04,PNN,1281,fp,1321,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-07,PNN,1206,p,1270,#NAME?,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-08,PNN,1198,p,1283,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-12,PNN,1190,fp,1290,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-13,DF,1211,,1239,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-14,PNN,1257,fp,1288,#NAME?,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-15,PP,1250,fp,1274,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-21,PNN,1230,p,1277,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-22,PNN,1159,±p,1222,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-23,PNN,1202,fp,1277,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-24,PNN,1168,p,1245,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-25,PNN,1191,,1274,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-26,PNN,1219,fp,1265,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-27,PNN,1276,fp,1306,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-28,PNN,1261,p,1290,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-29,PNN,1282,fp,1308,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-30,PNN,1249,fp,1289,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-31,PNN,1240,fp,1277,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-32,PNN,1228,p,1277,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-33,PNN,1155,fp,1227,#NAME?,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-34,PNN,1261,p,1299,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-35,PNN,1265,,1298,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-36,PNN,1262,p,1300,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-37,PNN,1251,,1291,#NAME?,Near Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-38,PNN,1245,p,1290,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-39,PNN,1246,p,1290,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-40,PNN,1203,fp,1290,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-41,PNN,1242,p,1290,v,Cutting,31J-007,
RioGrande,LA 000309,Room 001 or Room 002,RG-0532-42,PNN,1235,p,1287,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533,PNN,1233,p,1270,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-01,PNN,1230,fp,1283,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-02,PNN,1071,fp,1183,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-03,PNN,1239,fp,1275,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-05,PNN,1204,fp,1285,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-06,PNN,1081,fp,1241,#NAME?,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-07,PNN,1178,fp,1221,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-11,PNN,1250,,1290,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-16,DF,1242,,1293,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-17,PNN,1245,p,1283,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-18,DF,1241,,1265,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-19,DF,1261,fp,1293,v,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-20,PNN,1249,p,1293,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-21,PNN,1276,fp,1293,r inc.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-22,PNN,1245,fp,1277,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-23,PNN,1232,fp,1277,r comp. ,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-24,PNN,1229,,1290,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-25,PNN,1251,p,1290,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-26,PNN,1253,fp,1290,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-27,PNN,1250,p,1290,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-28,PNN,1264,,1290,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-29,PNN,1246,p,1290,v,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-30,PNN,1219,,1293,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-31,PNN,1252,p,1288,+r,Near Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-32,PNN,1230,,1284,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-33,PNN,1247,,1292,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-34,PNN,1228,fp,1279,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-35,PNN,1233,fp,1281,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-36,PNN,1240,fp,1275,vv,Non-Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-38,PNN,1267,p,1296,v,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-39,PNN,1243,fp,1296,v,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-40,PNN,1253,p,1296,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-41,PNN,1274,fp,1296,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-42,PNN,1273,fp,1296,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-43,PNN,1257,p,1293,r comp.,Cutting,31J-007,
RioGrande,LA 000309,Room 002,RG-0533-44,PNN,1253,,1296,vv,Non-Cutting,31J-007,
